Geo Point;Geo Shape;IDREFLIGA;IDREFLIGC;LIGNE;MODE_;FOURCHE
-5.98289217398,-1.36209538302;"{""type"": ""LineString"", ""coordinates"": [[-1.362045857613836, -5.982919888582538, 0.0], [-1.362046733865316, -5.982919909643421, 0.0], [-1.362047376558532, -5.982919905191624, 0.0], [-1.362048020051304, -5.982919893158694, 0.0], [-1.362048662277365, -5.982919876480324, 0.0], [-1.362049303721352, -5.982919853277033, 0.0], [-1.362049944383263, -5.982919823548808, 0.0], [-1.362050583715481, -5.982919790315536, 0.0], [-1.362051221252608, -5.982919748213605, 0.0], [-1.362051860581311, -5.982919701254305, 0.0], [-1.362052496027667, -5.98291964874224, 0.0], [-1.362053130670952, -5.982919590085382, 0.0], [-1.362053766789137, -5.982919525409795, 0.0], [-1.362054400965269, -5.982919454526337, 0.0], [-1.362055031638713, -5.982919378111158, 0.0], [-1.362055663640096, -5.982919298338012, 0.0], [-1.3620562927284, -5.982919209253067, 0.0], [-1.362056922827963, -5.982919115648821, 0.0], [-1.362057548602532, -5.982919017611149, 0.0], [-1.362058175914987, -5.982918912414418, 0.0], [-1.362058800842744, -5.982918802129155, 0.0], [-1.362059424967433, -5.98291868569906, 0.0], [-1.362060046665437, -5.9829185649406, 0.0], [-1.362060666400394, -5.982918438354371, 0.0], [-1.362061285353278, -5.982918305243196, 0.0], [-1.362061901942462, -5.982918166663375, 0.0], [-1.362062518846566, -5.982918022381888, 0.0], [-1.362063133619669, -5.98291787531351, 0.0], [-1.362063746155038, -5.982917720495788, 0.0], [-1.36206435522971, -5.982917559386088, 0.0], [-1.362064965590333, -5.982917395678702, 0.0], [-1.362065572932905, -5.982917224560051, 0.0], [-1.362066177911774, -5.982917047972691, 0.0], [-1.362066782087579, -5.982916865240525, 0.0], [-1.362067383731725, -5.982916680080565, 0.0], [-1.362067983138138, -5.982916487171272, 0.0], [-1.362068580856195, -5.98291629035575, 0.0], [-1.362069177032858, -5.982916086973272, 0.0], [-1.362069769981524, -5.982915879980636, 0.0], [-1.362070362127125, -5.982915666843155, 0.0], [-1.36207095184604, -5.982915449377335, 0.0], [-1.362071539538929, -5.982915227224089, 0.0], [-1.362072124868116, -5.982914999602146, 0.0], [-1.362072707791615, -5.982914767271723, 0.0], [-1.362073288878037, -5.982914526832908, 0.0], [-1.362073866293818, -5.982914283903223, 0.0], [-1.362074442906535, -5.982914034828706, 0.0], [-1.36207501738825, -5.982913782967286, 0.0], [-1.362075588029608, -5.982913524792909, 0.0], [-1.362076156665935, -5.982913261550967, 0.0], [-1.362076722938562, -5.982912992840355, 0.0], [-1.362077287185161, -5.982912719442279, 0.0], [-1.362077848921098, -5.98291244323632, 0.0], [-1.362078406078352, -5.982912160295206, 0.0], [-1.362078963867207, -5.9829118728138, 0.0], [-1.362079516571751, -5.982911580856907, 0.0], [-1.362080068093569, -5.982911282734179, 0.0], [-1.362080615122438, -5.982910983218876, 0.0], [-1.362081159892581, -5.982910676334368, 0.0], [-1.362081701097059, -5.98291036505838, 0.0], [-1.362082241435489, -5.982910048777941, 0.0], [-1.362082777027277, -5.98290972880325, 0.0], [-1.362083311690033, -5.982909404964402, 0.0], [-1.362083841394445, -5.98290907436938, 0.0], [-1.362084368946862, -5.982908741367607, 0.0], [-1.362084892996597, -5.982908402834075, 0.0], [-1.362085415020303, -5.982908059613104, 0.0], [-1.362085933478344, -5.982907712000729, 0.0], [-1.362086448012052, -5.982907359595791, 0.0], [-1.362086959338759, -5.982907003200594, 0.0], [-1.36208746859745, -5.98290664287815, 0.0], [-1.362087972834813, -5.982906276939901, 0.0], [-1.36208847650181, -5.982905907538627, 0.0], [-1.362088975042507, -5.982905534422071, 0.0], [-1.362089468561875, -5.982905155689685, 0.0], [-1.362089961531873, -5.982904773114184, 0.0], [-1.362090449776226, -5.982904386464291, 0.0], [-1.36209093403326, -5.982903996162192, 0.0], [-1.362091415104289, -5.98290360148972, 0.0], [-1.362091892693632, -5.982903200905358, 0.0], [-1.362092366633329, -5.982902797450063, 0.0], [-1.362092837366025, -5.98290239000447, 0.0], [-1.362093304132398, -5.982901978526543, 0.0], [-1.362093767691772, -5.982901563058344, 0.0], [-1.3620942265255, -5.982901143515804, 0.0], [-1.362094680295911, -5.982900719117612, 0.0], [-1.362095133074306, -5.982900291995618, 0.0], [-1.362095579988071, -5.982899860736182, 0.0], [-1.362096024601123, -5.982899422867742, 0.0], [-1.362096463202582, -5.982898983522649, 0.0], [-1.362096899715029, -5.982898540630472, 0.0], [-1.362097329983185, -5.982898093579823, 0.0], [-1.362097759026629, -5.982897641123541, 0.0], [-1.362098182501123, -5.982897186071329, 0.0], [-1.362098600870311, -5.982896726923721, 0.0], [-1.362099015631842, -5.982896264144897, 0.0], [-1.362099427144384, -5.982895798136043, 0.0], [-1.362099833593609, -5.98289532727155, 0.0], [-1.362100235254202, -5.982894853473034, 0.0], [-1.362100633707797, -5.982894375684245, 0.0], [-1.362101027035088, -5.982893894180173, 0.0], [-1.362101416037391, -5.982893408242638, 0.0], [-1.36210180090541, -5.982892921313672, 0.0], [-1.36210218119475, -5.982892427649577, 0.0], [-1.362102557012134, -5.982891932212806, 0.0], [-1.362102927703216, -5.98289143306074, 0.0], [-1.362103294807636, -5.982890929897383, 0.0], [-1.362103655963446, -5.982890424117029, 0.0], [-1.362104012414606, -5.982889913882206, 0.0], [-1.362104365195123, -5.982889401156512, 0.0], [-1.362104713229, -5.982888884736578, 0.0], [-1.36210505611558, -5.982888364981476, 0.0], [-1.362105394698163, -5.982887840412796, 0.0], [-1.36210572804947, -5.982887314029407, 0.0], [-1.362106055894813, -5.982886783909704, 0.0], [-1.362106378571862, -5.982886250834961, 0.0], [-1.362106697662249, -5.982885713748916, 0.0], [-1.362107010825021, -5.982885173665757, 0.0], [-1.362107318798505, -5.982884631007672, 0.0], [-1.362107622405008, -5.982884084676352, 0.0], [-1.362107921243875, -5.982883535030881, 0.0], [-1.362108212235823, -5.982882982663301, 0.0], [-1.362108501455437, -5.982882427909999, 0.0], [-1.362108782996092, -5.982881867393698, 0.0], [-1.362109077733913, -5.9828812816815, 0.0], [-1.362109375173114, -5.982880702219207, 0.0], [-1.362109680585211, -5.982880123198362, 0.0], [-1.362109990806944, -5.982879546731375, 0.0], [-1.362110306872322, -5.98287897478196, 0.0], [-1.362110628823337, -5.982878406589847, 0.0], [-1.362110955879668, -5.982877842493107, 0.0], [-1.362111288884619, -5.982877281013339, 0.0], [-1.362111626678211, -5.982876722467608, 0.0], [-1.362111970632126, -5.982876169600782, 0.0], [-1.362112319037011, -5.982875618886721, 0.0], [-1.362112673728187, -5.982875071570892, 0.0], [-1.362113034304999, -5.982874528012367, 0.0], [-1.362113398785159, -5.982873989626479, 0.0], [-1.362113768876269, -5.982873453076344, 0.0], [-1.362114145085712, -5.982872922965345, 0.0], [-1.362114525028791, -5.982872394204833, 0.0], [-1.362114910836511, -5.982871869581766, 0.0], [-1.362115300230902, -5.982871348969988, 0.0], [-1.362115698168562, -5.982870832262672, 0.0], [-1.362116096951281, -5.982870320939972, 0.0], [-1.362116502125268, -5.982869811114918, 0.0], [-1.362116913016932, -5.982869308088047, 0.0], [-1.362117328781218, -5.982868806474803, 0.0], [-1.362117748090185, -5.98286830963308, 0.0], [-1.362118173305784, -5.982867816168557, 0.0], [-1.362118602066065, -5.982867327475555, 0.0], [-1.362119037049654, -5.982866843321101, 0.0], [-1.362119475261247, -5.982866362776832, 0.0], [-1.36211991845219, -5.982865888608596, 0.0], [-1.362120365039098, -5.982865415009666, 0.0], [-1.362120817744338, -5.982864947849833, 0.0], [-1.362121273656588, -5.98286448468031, 0.0], [-1.362121734695154, -5.982864025226045, 0.0], [-1.362122199995733, -5.982863571345587, 0.0], [-1.362122669346626, -5.982863119976966, 0.0], [-1.36212314447818, -5.982862674266271, 0.0], [-1.362123621698756, -5.982862232102659, 0.0], [-1.362124102822679, -5.982861795111697, 0.0], [-1.362124590950229, -5.982861362321231, 0.0], [-1.362125079943834, -5.982860934535277, 0.0], [-1.362125574781086, -5.982860511266856, 0.0], [-1.362126073689647, -5.982860090130209, 0.0], [-1.362126575658251, -5.982859675644623, 0.0], [-1.36212708266919, -5.982859266394752, 0.0], [-1.362127591811139, -5.982858859931784, 0.0], [-1.362128105615759, -5.982858458683501, 0.0], [-1.362128624020065, -5.98285806379026, 0.0], [-1.362129146074029, -5.982857671768015, 0.0], [-1.362129670070046, -5.982857285953628, 0.0], [-1.362130199255362, -5.982856902714219, 0.0], [-1.362130731563709, -5.982856524985527, 0.0], [-1.362131267775402, -5.982856152429499, 0.0], [-1.362131807068135, -5.98285578614443, 0.0], [-1.36213234994754, -5.982855423870677, 0.0], [-1.362132896413615, -5.982855065608215, 0.0], [-1.362133446023715, -5.982854712476393, 0.0], [-1.362133999453183, -5.982854366037655, 0.0], [-1.362134556257621, -5.982854020548325, 0.0], [-1.362135116417783, -5.982853683251519, 0.0], [-1.362135677781672, -5.982853351740473, 0.0], [-1.36213624475651, -5.982853022065179, 0.0], [-1.362136814285759, -5.982852701300578, 0.0], [-1.362137385946019, -5.982852383322894, 0.0], [-1.362137960750302, -5.982852070475812, 0.0]]}";A02179;C01857;GLC;TER;1
-5.98281148968,-1.36185788817;"{""type"": ""LineString"", ""coordinates"": [[-1.361829084555426, -5.982781251052185, 0.0], [-1.361833000210944, -5.982784277431654, 0.0], [-1.361836818956565, -5.982787417403514, 0.0], [-1.36184054026389, -5.982790666744471, 0.0], [-1.361844157278006, -5.982794025456269, 0.0], [-1.361847673330118, -5.98279748838548, 0.0], [-1.361851085066248, -5.98280105420257, 0.0], [-1.361854385398782, -5.982804720227487, 0.0], [-1.361857576752652, -5.98280848392556, 0.0], [-1.361860656996844, -5.982812342509806, 0.0], [-1.361863619507388, -5.982816291800827, 0.0], [-1.361866466224587, -5.982820331143413, 0.0], [-1.361869192359802, -5.982824457603518, 0.0], [-1.361871797300676, -5.982828668478342, 0.0], [-1.361871646756472, -5.98282854652454, 0.0], [-1.361874466884854, -5.982833274118155, 0.0], [-1.361877430204567, -5.982837912032902, 0.0], [-1.361880530047863, -5.98284244998658, 0.0], [-1.361882485739928, -5.982845136045247, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98235011891,-1.36141744558;"{""type"": ""LineString"", ""coordinates"": [[-1.361420724160838, -5.982290468304316, 0.0], [-1.361414166990141, -5.982409769516279, 0.0]]}";A01840;C01727;C;RER;0
-5.98218510656,-1.36142321854;"{""type"": ""LineString"", ""coordinates"": [[-1.361414310156808, -5.982080476611642, 0.0], [-1.361415442011539, -5.982084882396391, 0.0], [-1.361416520634439, -5.982089307348295, 0.0], [-1.361417544106193, -5.982093751742357, 0.0], [-1.361418516666108, -5.982098214669384, 0.0], [-1.361419433779198, -5.982102695497107, 0.0], [-1.361420298524777, -5.982107193633409, 0.0], [-1.36142110577828, -5.982111712226072, 0.0], [-1.361421859967934, -5.982116246944935, 0.0], [-1.361422559617072, -5.982120796945665, 0.0], [-1.361423201879119, -5.982125365502182, 0.0], [-1.361423788841336, -5.982129949298557, 0.0], [-1.36142431970242, -5.982134549052932, 0.0], [-1.361424793365366, -5.982139163942079, 0.0], [-1.361425211749504, -5.982143793690916, 0.0], [-1.361425570277868, -5.982148438427393, 0.0], [-1.361425872071757, -5.982153096799136, 0.0], [-1.361426117110189, -5.982157769186299, 0.0], [-1.361426301258841, -5.982162454597439, 0.0], [-1.361426428715032, -5.982167152883616, 0.0], [-1.36142649673715, -5.982171865418196, 0.0], [-1.361426505134465, -5.98217658875913, 0.0], [-1.361426454645327, -5.982181323328529, 0.0], [-1.361426342106475, -5.982186071238942, 0.0], [-1.361426170807143, -5.982190828097172, 0.0], [-1.361425938639097, -5.982195597599226, 0.0], [-1.361420724160838, -5.982290468304316, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98198907366,-1.36137642157;"{""type"": ""LineString"", ""coordinates"": [[-1.361366801072009, -5.981973062098954, 0.0], [-1.361367462498518, -5.981974077071483, 0.0], [-1.361369847825889, -5.981977838496133, 0.0], [-1.361372189351759, -5.981981627616964, 0.0], [-1.361374486887205, -5.981985447855006, 0.0], [-1.361376738785803, -5.981989294543813, 0.0], [-1.361378947073653, -5.981993172370836, 0.0], [-1.361381108606656, -5.981997076205445, 0.0], [-1.361385512505475, -5.98200539239784, 0.0]]}";A01840;C01727;C;RER;1
-5.98181326556,-1.36113121293;"{""type"": ""LineString"", ""coordinates"": [[-1.361063971656875, -5.981803681029885, 0.0], [-1.361065562738968, -5.981803701993315, 0.0], [-1.36107002039358, -5.981803811088986, 0.0], [-1.361074482534963, -5.9818039768625, 0.0], [-1.361078951651013, -5.981804195638785, 0.0], [-1.361083690057013, -5.981804510152057, 0.0], [-1.361088409959826, -5.981804883883478, 0.0], [-1.361093113278765, -5.981805316558008, 0.0], [-1.361097798094496, -5.981805808450661, 0.0], [-1.361102464807666, -5.981806359202392, 0.0], [-1.361107110907529, -5.981806966005179, 0.0], [-1.361111740085792, -5.98180763096984, 0.0], [-1.361116348503796, -5.981808354646396, 0.0], [-1.361120936371436, -5.981809133233726, 0.0], [-1.361125505123408, -5.981809968336308, 0.0], [-1.361130052798398, -5.981810860989398, 0.0], [-1.361134580365635, -5.981811807433886, 0.0], [-1.361139085020506, -5.98181281018348, 0.0], [-1.361143569947275, -5.981813866745451, 0.0], [-1.3611480312653, -5.981814978430124, 0.0], [-1.361152471653233, -5.981816145004491, 0.0], [-1.361156887840997, -5.98181736361856, 0.0], [-1.361161282739976, -5.981818636721192, 0.0], [-1.361165653080094, -5.981819961462381, 0.0], [-1.361169999473744, -5.981821340544987, 0.0], [-1.361174323269825, -5.981822770230855, 0.0], [-1.361178621747689, -5.981824251513284, 0.0], [-1.361182895645674, -5.981825784814371, 0.0], [-1.361187144626085, -5.981827369352847, 0.0], [-1.361191367254214, -5.981829003524183, 0.0], [-1.361195565724089, -5.981830688974953, 0.0], [-1.361196734303487, -5.981831174972271, 0.0]]}";A02179;C01857;C;RER;0
-5.98186772964,-1.36086391388;"{""type"": ""LineString"", ""coordinates"": [[-1.360776434160746, -5.981934216528534, 0.0], [-1.360820446337393, -5.981894793514403, 0.0], [-1.360823804688212, -5.981891830797655, 0.0], [-1.360827191758212, -5.981888913517458, 0.0], [-1.360830609678466, -5.981886044460742, 0.0], [-1.360834054820217, -5.981883220376409, 0.0], [-1.360837528934871, -5.981880444030394, 0.0], [-1.360841032823738, -5.981877714704465, 0.0], [-1.360844561213457, -5.981875031344244, 0.0], [-1.360848118492114, -5.981872397242812, 0.0], [-1.360851703371918, -5.981869808134843, 0.0], [-1.360855313870575, -5.981867265435747, 0.0], [-1.360858950896199, -5.981864773389859, 0.0], [-1.360862613561658, -5.981862327372704, 0.0], [-1.360866302458367, -5.981859930467333, 0.0], [-1.360870013640869, -5.981857578261275, 0.0], [-1.360873752067675, -5.981855277510688, 0.0], [-1.360877513054986, -5.98185302338104, 0.0], [-1.360881298775849, -5.981850817898994, 0.0], [-1.360885107711594, -5.981848660980495, 0.0], [-1.360888939081891, -5.981846552963646, 0.0], [-1.360892795164737, -5.981844493974553, 0.0], [-1.360896671045447, -5.981842483359888, 0.0], [-1.360900569381682, -5.9818405212668, 0.0], [-1.360904491207493, -5.981838609658897, 0.0], [-1.360908431333469, -5.981836745961268, 0.0], [-1.360912394949009, -5.981834932748876, 0.0], [-1.360916376843717, -5.981833167826883, 0.0], [-1.360920377692961, -5.981831452757846, 0.0], [-1.36092440053407, -5.981829787709811, 0.0], [-1.360928441444432, -5.981828174753449, 0.0], [-1.360932502511283, -5.981826610572687, 0.0], [-1.360936579579265, -5.981825094556311, 0.0], [-1.360940675855482, -5.981823630694645, 0.0], [-1.360944791002238, -5.981822218206393, 0.0], [-1.360948920568471, -5.981820854938801, 0.0], [-1.360953069701593, -5.981819544227053, 0.0], [-1.360961024466566, -5.981817184793692, 0.0]]}";A02179;C01857;C;RER;0
-5.98259180586,-1.3605142426;"{""type"": ""LineString"", ""coordinates"": [[-1.36051132372014, -5.982645725407155, 0.0], [-1.36051716148502, -5.982537886319411, 0.0]]}";A02179;C01857;C;RER;0
-5.98328784825,-1.36097797269;"{""type"": ""LineString"", ""coordinates"": [[-1.361000181032557, -5.983312685186017, 0.0], [-1.360955764350451, -5.983263011318103, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98338557959,-1.36106535974;"{""type"": ""LineString"", ""coordinates"": [[-1.361085643391158, -5.983408264277998, 0.0], [-1.361045076082444, -5.983362894901291, 0.0]]}";A02179;C01857;GLC;TER;1
-5.98342469391,-1.36110033146;"{""type"": ""LineString"", ""coordinates"": [[-1.361115020727435, -5.983441122460249, 0.0], [-1.361085642189211, -5.983408265355278, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98348370988,-1.36115310117;"{""type"": ""LineString"", ""coordinates"": [[-1.361166458127242, -5.983498648645106, 0.0], [-1.361139744204017, -5.983468771108683, 0.0]]}";A02179;C01857;GLC;TER;0
-5.983574572,-1.36175406079;"{""type"": ""LineString"", ""coordinates"": [[-1.361826602307366, -5.983578429094734, 0.0], [-1.361681519269202, -5.98357071490712, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98358226789,-1.36189879714;"{""type"": ""LineString"", ""coordinates"": [[-1.36197099197733, -5.983586106688299, 0.0], [-1.361826602307366, -5.983578429094734, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98360542,-1.36233409989;"{""type"": ""LineString"", ""coordinates"": [[-1.362406492678339, -5.983609270160784, 0.0], [-1.362261707109612, -5.983601569848364, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98317942637,-1.36098013378;"{""type"": ""LineString"", ""coordinates"": [[-1.360920857772252, -5.98317613857483, 0.0], [-1.361039409784674, -5.983182714168015, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98313025616,-1.36130613031;"{""type"": ""LineString"", ""coordinates"": [[-1.361246267948913, -5.983176940674196, 0.0], [-1.361246666514663, -5.983176750368136, 0.0], [-1.36124706630336, -5.98317655860467, 0.0], [-1.361247463793107, -5.983176367095216, 0.0], [-1.361247863644779, -5.983176174191445, 0.0], [-1.361248262863078, -5.983175978964965, 0.0], [-1.36124865917004, -5.983175781289714, 0.0], [-1.361249055814682, -5.983175584395695, 0.0], [-1.36124945328162, -5.983175386403393, 0.0], [-1.361249850115183, -5.983175186088408, 0.0], [-1.361250245493079, -5.983174984549024, 0.0], [-1.361250640891968, -5.983174782629537, 0.0], [-1.361251035277821, -5.983174578366352, 0.0], [-1.36125142972665, -5.983174372962822, 0.0], [-1.36125182419647, -5.983174167179205, 0.0], [-1.361252217653257, -5.983173959051887, 0.0], [-1.361252611173017, -5.983173749784212, 0.0], [-1.361253002035157, -5.98317354036947, 0.0], [-1.361253394120242, -5.98317332949732, 0.0], [-1.361253786710935, -5.983173116365539, 0.0], [-1.361254177845961, -5.983172902009347, 0.0], [-1.361254567842008, -5.983172687590129, 0.0], [-1.361254957984992, -5.983172470510135, 0.0], [-1.361255348190951, -5.983172252289823, 0.0], [-1.361255736815297, -5.98317203512576, 0.0], [-1.361256126029214, -5.983171814181633, 0.0], [-1.361256513787464, -5.983171592013133, 0.0], [-1.361256901545716, -5.983171369844608, 0.0], [-1.361257288227961, -5.983171146472726, 0.0], [-1.361257675057144, -5.983170920440081, 0.0], [-1.361258060747347, -5.983170694344372, 0.0], [-1.361258445361545, -5.983170467045307, 0.0], [-1.36125883086101, -5.983170237507601, 0.0], [-1.361259215622146, -5.983170007547773, 0.0], [-1.361259598990588, -5.983169775223227, 0.0], [-1.361259983877674, -5.983169542982725, 0.0], [-1.361260366254075, -5.983169307934378, 0.0], [-1.361260748250818, -5.983169072865014, 0.0], [-1.361261129551214, -5.983168836613272, 0.0], [-1.361261510914585, -5.983168599221212, 0.0], [-1.361261890843281, -5.983168360224664, 0.0], [-1.361262271277582, -5.98316811896846, 0.0], [-1.361262651332226, -5.983167877691225, 0.0], [-1.361263030247892, -5.983167636350991, 0.0], [-1.361263408234486, -5.983167391146586, 0.0], [-1.361263787360065, -5.983167146005219, 0.0], [-1.36126416268904, -5.983166900653719, 0.0], [-1.361264539746567, -5.983166651585182, 0.0], [-1.361264916340475, -5.983166404016073, 0.0], [-1.361265292321999, -5.983166153744154, 0.0], [-1.361265668007828, -5.983165901930811, 0.0], [-1.361266041457678, -5.983165649231123, 0.0], [-1.361266414695798, -5.983165393469566, 0.0], [-1.361266788208626, -5.983165139629548, 0.0], [-1.361267161952355, -5.983164881608347, 0.0], [-1.361267532975491, -5.983164624580382, 0.0], [-1.36126790404061, -5.983164366792177, 0.0], [-1.361268275273661, -5.983164105963093, 0.0], [-1.361268645409712, -5.983163844310729, 0.0], [-1.361269014427776, -5.983163582215237, 0.0], [-1.361269383192127, -5.983163317818067, 0.0], [-1.361269751260131, -5.983163052238559, 0.0], [-1.361270118969469, -5.983162786257893, 0.0], [-1.361270485665773, -5.983162517933565, 0.0], [-1.361270853417097, -5.983162251192682, 0.0], [-1.361271219184333, -5.983161979004183, 0.0], [-1.361271583749618, -5.983161707892965, 0.0], [-1.361271947977226, -5.983161436000525, 0.0], [-1.36127231266846, -5.983161162608658, 0.0], [-1.361272675925019, -5.983160887612289, 0.0], [-1.361273037029563, -5.98316061020917, 0.0], [-1.36127340039108, -5.983160333312268, 0.0], [-1.361273761579593, -5.983160054388703, 0.0], [-1.361274121228474, -5.98315977576121, 0.0], [-1.361274482605909, -5.983159493416666, 0.0], [-1.361274841388695, -5.983159209784698, 0.0], [-1.36127519896953, -5.983158927230009, 0.0], [-1.361275556317644, -5.983158641993526, 0.0], [-1.361275915606044, -5.983158356101901, 0.0], [-1.361276270802145, -5.983158068458681, 0.0], [-1.361276628676862, -5.983157780582466, 0.0], [-1.361276982859932, -5.983157490595532, 0.0], [-1.361277337126968, -5.983157199088167, 0.0], [-1.361277691394007, -5.983156907580801, 0.0], [-1.361278044205379, -5.983156614849049, 0.0], [-1.36127839754335, -5.983156319477551, 0.0], [-1.3612787482237, -5.983156023958947, 0.0], [-1.361279099409658, -5.983155726180685, 0.0], [-1.361279451354941, -5.983155428444471, 0.0], [-1.361279799967245, -5.983155128998657, 0.0], [-1.361280149781506, -5.983154828475589, 0.0], [-1.361280495862138, -5.98315452660202, 0.0], [-1.361280845422688, -5.983154223777261, 0.0], [-1.36128119051128, -5.983153919179878, 0.0], [-1.361281536801829, -5.983153613505215, 0.0], [-1.361281882016371, -5.983153306627183, 0.0], [-1.361282227230915, -5.983152999749151, 0.0], [-1.361362819935001, -5.983079270119084, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98290684017,-1.36072758045;"{""type"": ""LineString"", ""coordinates"": [[-1.360793127655518, -5.982910469343819, 0.0], [-1.360662033235986, -5.98290321100124, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98296044649,-1.36123951923;"{""type"": ""LineString"", ""coordinates"": [[-1.361303873039204, -5.983013439641433, 0.0], [-1.361272095034923, -5.982977951731994, 0.0], [-1.361267410513932, -5.982973069879822, 0.0], [-1.361262498173665, -5.982968410280766, 0.0], [-1.361257361917517, -5.982963978107528, 0.0], [-1.361252015626868, -5.982959784041655, 0.0], [-1.361246465421954, -5.982955841385259, 0.0], [-1.361240720626407, -5.982952153704721, 0.0], [-1.361234788415499, -5.982948735885647, 0.0], [-1.361228678725266, -5.982945594197179, 0.0], [-1.3612224000589, -5.98294274016702, 0.0], [-1.361215961150495, -5.982940181141576, 0.0], [-1.361209369364274, -5.982937928585399, 0.0], [-1.361202634552339, -5.982935990288204, 0.0], [-1.361195765196924, -5.982934378157641, 0.0], [-1.361188767775173, -5.982933099033952, 0.0], [-1.361181653089284, -5.982932164190778, 0.0], [-1.361174430211077, -5.982931581755722, 0.0], [-1.361162612485117, -5.982930927614616, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98303335833,-1.36194962708;"{""type"": ""LineString"", ""coordinates"": [[-1.361894362148128, -5.983035287227101, 0.0], [-1.361928448238018, -5.983037130453968, 0.0], [-1.361930146476769, -5.983037203502213, 0.0], [-1.361931848106166, -5.983037256530825, 0.0], [-1.361933548633263, -5.98303728814718, 0.0], [-1.361935248754399, -5.983037299533654, 0.0], [-1.361936951085216, -5.983037291597636, 0.0], [-1.361938653769396, -5.983037263473798, 0.0], [-1.361940356110603, -5.983037213979761, 0.0], [-1.361942056822897, -5.983037145713227, 0.0], [-1.361943757571881, -5.983037056097536, 0.0], [-1.361945457134597, -5.983036946590046, 0.0], [-1.361947157810006, -5.983036816936758, 0.0], [-1.361948854261862, -5.983036667223545, 0.0], [-1.361950550666438, -5.983036497681571, 0.0], [-1.361952247044727, -5.983036307930773, 0.0], [-1.361953940781094, -5.983036097063789, 0.0], [-1.361955633352196, -5.983035865924865, 0.0], [-1.36195732323939, -5.983035614429972, 0.0], [-1.361959010484664, -5.983035341818879, 0.0], [-1.36196069502504, -5.983035049231919, 0.0], [-1.361962377894528, -5.983034738632689, 0.0], [-1.361964057425763, -5.983034405734908, 0.0], [-1.361965734969435, -5.983034053663497, 0.0], [-1.361967406833909, -5.983033680307725, 0.0], [-1.361969076773804, -5.983033286638042, 0.0], [-1.36197074331247, -5.983032871810075, 0.0], [-1.361972407020278, -5.983032439286903, 0.0], [-1.361974062938881, -5.983031982312388, 0.0], [-1.361975717966923, -5.983031506987524, 0.0], [-1.361977368729445, -5.983031012362939, 0.0], [-1.361979011935467, -5.983030495968781, 0.0], [-1.361980653871271, -5.983029961203267, 0.0], [-1.361982287954893, -5.983029403126731, 0.0], [-1.361983918511327, -5.983028826172599, 0.0], [-1.361985543705253, -5.983028229095452, 0.0], [-1.36198716286133, -5.983027610332826, 0.0], [-1.361988775073273, -5.983026972503436, 0.0], [-1.361990382703028, -5.98302631421294, 0.0], [-1.361991983957264, -5.98302563345573, 0.0], [-1.361993579744026, -5.983024934476029, 0.0], [-1.361995168332963, -5.983024214127911, 0.0], [-1.361996747762795, -5.983023473446533, 0.0], [-1.361998322293764, -5.983022711142777, 0.0], [-1.361999890281264, -5.983021929413121, 0.0], [-1.362001449489318, -5.983021127371261, 0.0], [-1.362003002638539, -5.983020304024034, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98071720814,-1.36142878603;"{""type"": ""LineString"", ""coordinates"": [[-1.361433558343651, -5.980631881058018, 0.0], [-1.361433422301509, -5.980633579016638, 0.0], [-1.361433325494052, -5.980634966493111, 0.0], [-1.361433242566545, -5.980636357788195, 0.0], [-1.361424081188987, -5.980802539627256, 0.0]]}";A02179;C01857;GLC;TER;0
