Geo Point;Geo Shape;ID_REF_ZDL;GARES_ID;NOM_GARE;NOM_IV;MODE_;TERMINUS;IDREFLIGA;RES_COM;LIGNE_CODE;INDICE_LIG;X;Y
-5.98174251514,-1.3619377196;"{""type"": ""Point"", ""coordinates"": [-1.361937719604961, -5.98174251514069]}";43205;931;SURESNES-MONT VALERIEN;Suresnes-Mont Valerien;TRAIN;;A01855;TRAIN U;TRAIN U-378;U;201.98294423;328.2454434
-5.9812557781,-1.36118422569;"{""type"": ""Point"", ""coordinates"": [-1.361184225687988, -5.981255778095423]}";43600;419;LAMARCK-CAULAINCOURT;Lamarck-Caulaincourt;METRO;;A01545;METRO 12;METRO 12-112077;12;327.05306254;399.48469046
-5.98128600195,-1.36118255934;"{""type"": ""Point"", ""coordinates"": [-1.361182559337222, -5.981286001951961]}";42155;2;ABBESSES;Abbesses;METRO;;A01545;METRO 12;METRO 12-112075;12;327.05254699;394.63184792
-5.98150983874,-1.36124770079;"{""type"": ""Point"", ""coordinates"": [-1.361247700793806, -5.981509838738714]}";58566;769;GARE SAINT-LAZARE;Gare Saint-Lazare;METRO;;A01545;METRO 12;METRO 12-329;12;314.63140869;359.37744141
-5.98104992033,-1.36080584719;"{""type"": ""Point"", ""coordinates"": [-1.360805847192593, -5.981049920332842]}";58497;1073;FRONT POPULAIRE;Front Populaire;METRO;METRO 12;A01545;METRO 12;METRO 12-117040;12;389.51691956;429.08565208
-5.98167620781,-1.36123854354;"{""type"": ""Point"", ""coordinates"": [-1.361238543543618, -5.981676207810185]}";43898;487;MADELEINE;Madeleine;METRO;;A01545;METRO 12;METRO 12-108039;12;314.62667313;332.66391494
-5.98209342632,-1.36113420344;"{""type"": ""Point"", ""coordinates"": [-1.361134203435878, -5.982093426316208]}";43238;562;MONTPARNASSE;Montparnasse;METRO;;A01545;METRO 12;METRO 12-285;12;327.65663018;264.95084049
-5.9812233511,-1.36095603905;"{""type"": ""Point"", ""coordinates"": [-1.360956039054585, -5.981223351095042]}";44113;519;MARX DORMOY;Marx Dormoy;METRO;;A01545;METRO 12;METRO 12-112083;12;363.91107178;402.65368652
-5.98123716965,-1.36116296214;"{""type"": ""Point"", ""coordinates"": [-1.361162962143968, -5.981237169653816]}";43489;382;JULES JOFFRIN;Jules Joffrin;METRO;;A01545;METRO 12;METRO 12-112079;12;330.62548828;402.27508545
-5.9820951813,-1.36116602622;"{""type"": ""Point"", ""coordinates"": [-1.361166026224566, -5.982095181301804]}";42981;280;FALGUIÈRE;Falguière;METRO;;A01545;METRO 12;METRO 12-112045;12;322.54071045;264.9519043
-5.98217588315,-1.36123996995;"{""type"": ""Point"", ""coordinates"": [-1.361239969945026, -5.982175883152972]}";44995;877;VAUGIRARD;Vaugirard;METRO;;A01545;METRO 12;METRO 12-112039;12;309.97553106;252.68835295
-5.98209839887,-1.3612043375;"{""type"": ""Point"", ""coordinates"": [-1.361204337495667, -5.982098398873689]}";44273;628;PASTEUR;Pasteur;METRO;;A01545;METRO 12;METRO 12-112043;12;316.37207365;264.77640672
-5.98131957319,-1.36118070928;"{""type"": ""Point"", ""coordinates"": [-1.36118070928098, -5.981319573191481]}";44345;646;PIGALLE;Pigalle;METRO;;A01545;METRO 12;METRO 12-112073;12;327.0519661;389.2413481
-5.98123412423,-1.36110783572;"{""type"": ""Point"", ""coordinates"": [-1.361107835723201, -5.981234124230101]}";44075;510;MARCADET-POISSONNIERS;Marcadet-Poissonniers;METRO;;A01545;METRO 12;METRO 12-112081;12;339.48760129;402.27425508
-5.98134484214,-1.36117931617;"{""type"": ""Point"", ""coordinates"": [-1.361179316169252, -5.981344842142362]}";44867;766;SAINT-GEORGES;St-Georges;METRO;;A01545;METRO 12;METRO 12-112071;12;327.05151367;385.18389893
-5.98223497856,-1.36123659153;"{""type"": ""Point"", ""coordinates"": [-1.361236591532672, -5.982234978557785]}";42751;206;CONVENTION;Convention;METRO;;A01545;METRO 12;METRO 12-112037;12;309.99390264;243.19836272
-5.98199167571,-1.36108124235;"{""type"": ""Point"", ""coordinates"": [-1.361081242350201, -5.981991675708199]}";44609;728;RENNES;Rennes;METRO;;A01545;METRO 12;METRO 12-112051;12;337.04525169;280.77000607
-5.98077713371,-1.36096399297;"{""type"": ""Point"", ""coordinates"": [-1.360963992972913, -5.980777133714414]}";44937;851;THÉÂTRE GÉRARD PHILIPPE;Théâtre Gérard Philippe;TRAM;;A01191;TRAM 1;TRAM 1-1001;1;366.58546916;474.15406356
-5.98076605328,-1.36076323549;"{""type"": ""Point"", ""coordinates"": [-1.360763235488711, -5.980766053278015]}";44859;52;BASILIQUE DE SAINT-DENIS;Basilique de St-Denis;TRAM;;A01191;TRAM 1;TRAM 1-1025;1;398.85830718;474.14896867
-5.98075231756,-1.36048232531;"{""type"": ""Point"", ""coordinates"": [-1.360482325311372, -5.980752317556991]}";46120;355;HÔTEL DE VILLE DE LA COURNEUVE;Hôtel de Ville De la Courneuve;TRAM;;A01191;TRAM 1;TRAM 1-1008;1;444.00077973;473.85896334
-5.98078894254,-1.36034633361;"{""type"": ""Point"", ""coordinates"": [-1.36034633360991, -5.980788942544818]}";46115;231;DANTON;Danton;TRAM;;A01191;TRAM 1;TRAM 1-1010;1;465.47168888;466.79139308
-5.98084008107,-1.36027049862;"{""type"": ""Point"", ""coordinates"": [-1.360270498620769, -5.98084008107161]}";42866;243;DRANCY-AVENIR;Drancy-Avenir;TRAM;;A01191;TRAM 1;TRAM 1-1013;1;477.17323311;457.93330099
-5.98100129186,-1.36016595965;"{""type"": ""Point"", ""coordinates"": [-1.360165959648533, -5.981001291861294]}";42345;78;BOBIGNY-PABLO PICASSO;Bobigny-Pablo Picasso;TRAM;;A01191;TRAM 1;TRAM 1-105037;1;492.50099525;431.20084956
-5.98293087759,-1.36224412027;"{""type"": ""Point"", ""coordinates"": [-1.362244120273827, -5.982930877586463]}";43219;887;VERSAILLES-CHANTIERS;Versailles-Chantiers;RER;;A01840;RER C;RER C-108;C;142.35627469;140.72629075
-5.9829861815,-1.36258856194;"{""type"": ""Point"", ""coordinates"": [-1.362588561937334, -5.982986181502357]}";43249;835;ST-QUENTIN-EN-YVELINES;St-Quentin-en-Yvelines;RER;RER C;A01840;RER C;RER C-80;C;86.66219684;134.92610461
-5.98311262403,-1.36272564361;"{""type"": ""Point"", ""coordinates"": [-1.362725643612985, -5.983112624027447]}";43147;406;LA VERRIERE;La Verriere;TRAIN;;A01847;TRAIN N;TRAIN N-82;N;63.5723896;115.89998954
-5.98343778337,-1.35978561934;"{""type"": ""Point"", ""coordinates"": [-1.359785619337002, -5.983437783365184]}";47909;530;MELUN;Melun;RER;RER D;A01842;RER D;RER D-49;D;531.90034551;37.79513389
-5.98026888008,-1.36237218811;"{""type"": ""Point"", ""coordinates"": [-1.362372188112714, -5.980268880077939]}";43150;960;SAINT-OUEN-L' AUMONE-LIESSE;Saint-Ouen-l' Aumone-Liesse;RER;;A01840;RER C;RER C-458;C;145.39658957;567.99267308
-5.98025246063,-1.36220597351;"{""type"": ""Point"", ""coordinates"": [-1.362205973505027, -5.980252460632495]}";43180;644;PIERRELAYE;Pierrelaye;TRAIN;;A01849;TRAIN H;TRAIN H-231;H;172.18060093;569.14793404
-5.98038500138,-1.36188185352;"{""type"": ""Point"", ""coordinates"": [-1.361881853515835, -5.980385001383087]}";43126;292;FRANCONVILLE-LE-PLESSIS-BOUCHARD;Franconville - Le-Plessis-Bouchard;RER;;A01840;RER C;RER C-229;C;222.95297347;545.05883752
-5.97998476142,-1.36155668765;"{""type"": ""Point"", ""coordinates"": [-1.361556687652959, -5.979984761420499]}";47588;870;VALMONDOIS;Valmondois;TRAIN;;A01849;TRAIN H;TRAIN H-274;H;278.60885355;606.2462164
-5.98147864128,-1.361297771;"{""type"": ""Point"", ""coordinates"": [-1.361297770998197, -5.981478641278701]}";58566;822;ST-LAZARE;St-Lazare;TRAIN;TRAIN L;A02176;TRAIN L;TRAIN L-329;L;306.88278202;364.81525425
-5.98185252815,-1.36073606044;"{""type"": ""Point"", ""coordinates"": [-1.360736060438573, -5.981852528145993]}";43153;316;GARE DE LYON;Gare de Lyon;TRAIN;TRAIN R;A01845;TRAIN R;TRAIN R-338;R;393.59899128;299.98635511
-5.98306705526,-1.36137640853;"{""type"": ""Point"", ""coordinates"": [-1.361376408528989, -5.983067055261385]}";58774;520;MASSY-PALAISEAU;Massy-Palaiseau;RER;;A01857;RER B;RER B-169;B;280.22067546;111.23676616
-5.98238153889,-1.36122863786;"{""type"": ""Point"", ""coordinates"": [-1.361228637859143, -5.982381538888996]}";42759;210;CORENTIN CELTON;Corentin Celton;METRO;;A01545;METRO 12;METRO 12-112033;12;309.97163373;219.66646619
-5.98193266419,-1.36108449377;"{""type"": ""Point"", ""coordinates"": [-1.36108449376724, -5.981932664190147]}";44828;799;SÈVRES-BABYLONE;Sèvres-Babylone;METRO;;A01545;METRO 12;METRO 12-110055;12;337.04626592;290.24528231
-5.98177869001,-1.35994061206;"{""type"": ""Point"", ""coordinates"": [-1.359940612064304, -5.981778690007614]}";47900;868;VAL-DE-FONTENAY;Val-de-Fontenay;RER;;A01843;RER E;RER E-355;E;521.7387258;304.75936305
-5.98048480267,-1.36154531137;"{""type"": ""Point"", ""coordinates"": [-1.36154531137465, -5.980484802672502]}";47898;266;ERMONT-EAUBONNE;Ermont-Eaubonne;TRAIN;;A01849;TRAIN H;TRAIN H-223;H;276.00609407;526.10049694
-5.98153317583,-1.36196674388;"{""type"": ""Point"", ""coordinates"": [-1.361966743884272, -5.981533175827184]}";43184;712;PUTEAUX;Puteaux;TRAIN;;A02176;TRAIN L;TRAIN L-379;L;199.18428236;362.01359908
-5.98211130322,-1.36191746596;"{""type"": ""Point"", ""coordinates"": [-1.361917465956003, -5.982111303224691]}";43196;929;ST-CLOUD;St-Cloud;TRAIN;;A01855;TRAIN U;TRAIN U-376;U;201.96465425;269.03018239
-5.98313480801,-1.36051522627;"{""type"": ""Point"", ""coordinates"": [-1.360515226268429, -5.983134808006707]}";45739;387;JUVISY;Juvisy;RER;;A01842;RER D;RER D-151;D;417.64493791;92.76013185
-5.98143914619,-1.36195451132;"{""type"": ""Point"", ""coordinates"": [-1.361954511316877, -5.981439146194703]}";43536;933;LA DEFENSE-GRANDE ARCHE;La Defense-Grande Arche;TRAIN;TRAIN U;A01855;TRAIN U;TRAIN U-390;U;201.97713491;376.95734798
-5.98162678006,-1.36242933396;"{""type"": ""Point"", ""coordinates"": [-1.362429333964683, -5.981626780057689]}";43198;820;ST-GERMAIN-EN-LAYE;St-Germain-en-laye;RER;RER A;A01856;RER A;RER A-95;A;124.21678024;351.1293595
-5.9818472044,-1.36108920415;"{""type"": ""Point"", ""coordinates"": [-1.361089204154529, -5.981847204402936]}";44840;803;SOLFERINO;Solferino;METRO;;A01545;METRO 12;METRO 12-112057;12;337.04773475;303.96759515
-5.98214873982,-1.36124146735;"{""type"": ""Point"", ""coordinates"": [-1.361241467348235, -5.982148739822619]}";45060;919;VOLONTAIRES;Volontaires;METRO;;A01545;METRO 12;METRO 12-112041;12;309.97571416;257.04675139
-5.9820528097,-1.36107787297;"{""type"": ""Point"", ""coordinates"": [-1.361077872969416, -5.982052809699242]}";44211;601;NOTRE-DAME DES CHAMPS;Notre-Dame-Des-Champs;METRO;;A01545;METRO 12;METRO 12-112049;12;337.04420096;270.95375769
-5.98228008843,-1.36123422764;"{""type"": ""Point"", ""coordinates"": [-1.361234227644395, -5.982280088431051]}";49515;701;PORTE DE VERSAILLES;Pte de Versailles;METRO;;A01545;METRO 12;METRO 12-112035;12;309.97362359;235.95625294
-5.98189132139,-1.36108677294;"{""type"": ""Point"", ""coordinates"": [-1.361086772935566, -5.981891321386226]}";58717;752;RUE DU BAC;Rue du Bac;METRO;;A01545;METRO 12;METRO 12-112055;12;337.04697651;296.88381086
-5.98181824603,-1.3610952955;"{""type"": ""Point"", ""coordinates"": [-1.361095295496619, -5.981818246025608]}";45704;30;ASSEMBLÉE NATIONALE;Assemblée Nationale;METRO;;A01545;METRO 12;METRO 12-112059;12;336.32769775;308.65710449
-5.98219030838,-1.36110643657;"{""type"": ""Point"", ""coordinates"": [-1.361106436566505, -5.982190308377159]}";44316;636;PERNETY;Pernety;METRO;;A01546;METRO 13;METRO 13-114043;13;331.24946864;249.19601405
-5.98194819484,-1.36118542773;"{""type"": ""Point"", ""coordinates"": [-1.361185427732245, -5.98194819483956]}";45139;765;SAINT-FRANÇOIS-XAVIER;St-François-Xavier;METRO;;A01546;METRO 13;METRO 13-114051;13;320.73215983;288.65348173
-5.98105995411,-1.36162801745;"{""type"": ""Point"", ""coordinates"": [-1.361628017445694, -5.981059954113477]}";44012;491;MAIRIE DE CLICHY;Mairie de Clichy;METRO;;A01546;METRO 13;METRO 13-113073;13;257.66027832;434.76452637
-5.98256081887,-1.36108601627;"{""type"": ""Point"", ""coordinates"": [-1.361086016273749, -5.982560818871617]}";42588;171;CHÂTILLON MONTROUGE;Châtillon Montrouge;METRO;METRO 13;A01546;METRO 13;METRO 13-114033;13;331.24300547;189.70325425
-5.98082987363,-1.3616791125;"{""type"": ""Point"", ""coordinates"": [-1.361679112498831, -5.980829873633555]}";42231;1008;ASNIÈRES-GENEVILLIERS - LES COURTILLES;Asnières-Genevilliers - Les Courtilles;METRO;METRO 13;A01546;METRO 13;METRO 13-113079;13;251.50796218;472.04813585
-5.98125878174,-1.36140623195;"{""type"": ""Point"", ""coordinates"": [-1.361406231951958, -5.981258781743658]}";45487;113;BROCHANT;Brochant;METRO;;A01546;METRO 13;METRO 13-113069;13;291.44588635;400.97120343
-5.98216388835,-1.36110789284;"{""type"": ""Point"", ""coordinates"": [-1.36110789284003, -5.982163888345638]}";43046;299;GAÎTÉ;Gaîté;METRO;;A01546;METRO 13;METRO 13-114045;13;331.24982763;253.43809652
-5.98132146407,-1.36077119533;"{""type"": ""Point"", ""coordinates"": [-1.360771195330746, -5.981321464065589]}";44901;808;STALINGRAD;Stalingrad;METRO;;A01535;METRO 2;METRO 2-105055;2;392.6674766;385.31009839
-5.98130718722,-1.36095651245;"{""type"": ""Point"", ""coordinates"": [-1.360956512454256, -5.981307187215831]}";43524;409;LA CHAPELLE;La Chapelle;METRO;;A01535;METRO 2;METRO 2-102055;2;363.09330817;389.23760742
-5.98227271724,-1.36110189311;"{""type"": ""Point"", ""coordinates"": [-1.361101893109159, -5.982272717236451]}";44526;983;PORTE DE VANVES;Pte de Vanves;TRAM;;A01193;TRAM 3a;TRAM 3a-114039;3A;331.24808547;235.96364552
-5.98138268592,-1.3607028766;"{""type"": ""Point"", ""coordinates"": [-1.360702876597745, -5.981382685919353]}";42732;195;COLONEL FABIEN;Colonel Fabien;METRO;;A01535;METRO 2;METRO 2-102049;2;403.07507324;374.90447998
-5.98147010705,-1.36060532686;"{""type"": ""Point"", ""coordinates"": [-1.360605326861162, -5.981470107048636]}";42772;220;COURONNES;Couronnes;METRO;;A01535;METRO 2;METRO 2-102045;2;417.93584732;360.04592684
-5.98150131239,-1.36143824569;"{""type"": ""Point"", ""coordinates"": [-1.361438245686497, -5.98150131239379]}";44146;552;MONCEAU;Monceau;METRO;;A01535;METRO 2;METRO 2-102074;2;284.16839142;362.43064617
-5.9817623851,-1.36057198539;"{""type"": ""Point"", ""coordinates"": [-1.36057198539254, -5.981762385102187]}";42271;44;AVRON;Avron;METRO;;A01535;METRO 2;METRO 2-102035;2;420.69303077;312.96285523
-5.98225263935,-1.36073991006;"{""type"": ""Point"", ""coordinates"": [-1.3607399100573, -5.982252639350237]}";44506;991;PORTE D'ITALIE;Pte d'Italie;TRAM;;A01193;TRAM 3a;TRAM 3a-107083;3A;389.44108744;235.97038179
-5.98131529865,-1.36110336115;"{""type"": ""Point"", ""coordinates"": [-1.361103361147324, -5.981315298652511]}";42280;49;BARBÈS-ROCHECHOUART;Barbès-Rochechouart;METRO;;A01535;METRO 2;METRO 2-104037;2;339.48632813;389.24029541
-5.98131957319,-1.36118070928;"{""type"": ""Point"", ""coordinates"": [-1.36118070928098, -5.981319573191481]}";44345;647;PIGALLE;Pigalle;METRO;;A01535;METRO 2;METRO 2-112073;2;327.0519661;389.2413481
-5.98105772871,-1.36015342246;"{""type"": ""Point"", ""coordinates"": [-1.360153422459725, -5.981057728709658]}";42245;970;AUGUSTE DELAUNE;Auguste Delaune;TRAM;;A01191;TRAM 1;TRAM 1-1022;1;494.01083935;422.05560388
-5.98224575771,-1.36061588928;"{""type"": ""Point"", ""coordinates"": [-1.360615889279204, -5.982245757712198]}";44507;993;PORTE D'IVRY;Pte d'Ivry;TRAM;;A01193;TRAM 3a;TRAM 3a-107087;3A;409.37891981;235.97314893
-5.9811262833,-1.35992592793;"{""type"": ""Point"", ""coordinates"": [-1.359925927928413, -5.981126283300486]}";44603;996;LA REMISE À JORELLE;La Remise À Jorelle;TRAM;;A01761;TRAM 4;TRAM 4-1403;4;529.86447573;409.06617827
-5.98110132482,-1.35990360822;"{""type"": ""Point"", ""coordinates"": [-1.3599036082208, -5.981101324815837]}";46516;449;LES COQUETIERS;Les Coquetiers;TRAM;;A01761;TRAM 4;TRAM 4-362;4;533.66267929;412.86380312
-5.98094488739,-1.3598601829;"{""type"": ""Point"", ""coordinates"": [-1.359860182902418, -5.980944887385711]}";46521;453;LES PAVILLONS-SOUS-BOIS;Les Pavillons-sous-Bois;TRAM;;A01761;TRAM 4;TRAM 4-364;4;542.00636457;437.52140685
-5.98164713559,-1.36191441095;"{""type"": ""Point"", ""coordinates"": [-1.361914410951875, -5.981647135587561]}";42315;64;BELVÉDÈRE;Belvédère;TRAM;;A01192;TRAM 2;TRAM 2-446;2;206.56304598;343.30703751
-5.98246831843,-1.36182410339;"{""type"": ""Point"", ""coordinates"": [-1.361824103385379, -5.982468318426469]}";44189;575;MUSÉE DE SÈVRES;Musée de Sèvres;TRAM;;A01192;TRAM 2;TRAM 2-322;2;213.76765653;211.05125294
-5.98251716274,-1.36167629569;"{""type"": ""Point"", ""coordinates"": [-1.361676295685673, -5.982517162738881]}";44137;539;MEUDON-SUR-SEINE;Meudon-sur-Seine;TRAM;;A01192;TRAM 2;TRAM 2-433;2;237.02449542;201.92242708
-5.98231530588,-1.3613774846;"{""type"": ""Point"", ""coordinates"": [-1.361377484595371, -5.982315305876172]}";45358;1011;HENRI FARMAN;Henri Farman;TRAM;;A01192;TRAM 2;TRAM 2-1501;2;286.7020432;231.58803659
-5.98240892722,-1.36139895082;"{""type"": ""Point"", ""coordinates"": [-1.361398950815472, -5.982408927215555]}";43410;368;ISSY-VAL-DE-SEINE;Issy-Val-de-Seine;TRAM;;A01192;TRAM 2;TRAM 2-317;2;282.43305302;216.7911595
-5.97982905358,-1.36089875043;"{""type"": ""Point"", ""coordinates"": [-1.36089875043374, -5.979829053578778]}";411332;1057;BORAN-SUR-OISE;Boran-sur-Oise;TRAIN;;A01849;TRAIN H;TRAIN H-505;H;385.4317515;625.34144252
-5.97978630083,-1.35932616796;"{""type"": ""Point"", ""coordinates"": [-1.359326167964431, -5.979786300825921]}";411387;1064;ORMOY VILLERS;Ormoy Villers;TRAIN;;A02175;TRAIN K;TRAIN K-512;K;637.84130971;618.25439495
-5.98048375004,-1.35894419171;"{""type"": ""Point"", ""coordinates"": [-1.358944191708306, -5.980483750036417]}";411384;1071;NOGENT L'ARTAUD CHARLY;Nogent l'Artaud Charly;TRAIN;;A01844;TRAIN P;TRAIN P-519;P;692.88979673;503.22624068
-5.98000655059,-1.35996387408;"{""type"": ""Point"", ""coordinates"": [-1.359963874078804, -5.980006550587062]}";43240;1003;AÉROPORT CHARLES DE GAULLE 1 (TERMINAL 3);Aéroport CDG1 (Terminal 3);NAVETTE;;A01516;CDGVAL;CDGVAL-409;CDG;533.69007583;588.64616391
-5.98305414241,-1.36087816363;"{""type"": ""Point"", ""coordinates"": [-1.360878163625368, -5.983054142413519]}";42165;9;AÉROPORT ORLY 4;Aéroport Orly 4;NAVETTE;ORLYVAL;A01551;ORLYVAL;ORLYVAL-450;ORL;360.18994899;108.88888574
-5.98169503927,-1.36057569622;"{""type"": ""Point"", ""coordinates"": [-1.360575696218383, -5.981695039266396]}";45196;11;ALEXANDRE DUMAS;Alexandre Dumas;METRO;;A01535;METRO 2;METRO 2-102037;2;420.694191;323.77638847
-5.98180868707,-1.36056943382;"{""type"": ""Point"", ""coordinates"": [-1.360569433821621, -5.981808687068519]}";44191;584;NATION;Nation;METRO;METRO 2;A01535;METRO 2;METRO 2-339;2;420.69223773;305.5282855
-5.98145846032,-1.36140659044;"{""type"": ""Point"", ""coordinates"": [-1.361406590435385, -5.981458460320289]}";45056;907;VILLIERS;Villiers;METRO;;A01535;METRO 2;METRO 2-103067;2;289.62090059;369.00988771
-5.98156691935,-1.36058275655;"{""type"": ""Point"", ""coordinates"": [-1.36058275654708, -5.981566919349004]}";44310;633;PÈRE LACHAISE;Père Lachaise;METRO;;A01535;METRO 2;METRO 2-103039;2;420.69639301;344.34825766
-5.98137636016,-1.36133317809;"{""type"": ""Point"", ""coordinates"": [-1.361333178089346, -5.9813763601608]}";44662;746;ROME;Rome;METRO;;A01535;METRO 2;METRO 2-102067;2;302.11328125;381.50189209
-5.98131685452,-1.36113152481;"{""type"": ""Point"", ""coordinates"": [-1.361131524807899, -5.981316854518655]}";42210;21;ANVERS;Anvers;METRO;;A01535;METRO 2;METRO 2-102059;2;334.9586792;389.24072266
-5.98169898921,-1.36149176166;"{""type"": ""Point"", ""coordinates"": [-1.361491761664848, -5.981698989212674]}";45020;892;VICTOR HUGO;Victor Hugo;METRO;;A01535;METRO 2;METRO 2-102079;2;273.84188313;331.26101919
-5.98150330875,-1.36058626114;"{""type"": ""Point"", ""coordinates"": [-1.360586261142388, -5.981503308749671]}";44133;533;MÉNILMONTANT;Ménilmontant;METRO;;A01535;METRO 2;METRO 2-102043;2;420.6974863;354.56218971
-5.98142446504,-1.36065625683;"{""type"": ""Point"", ""coordinates"": [-1.360656256827494, -5.981424465042096]}";42311;61;BELLEVILLE;Belleville;METRO;;A01535;METRO 2;METRO 2-111045;2;410.17727634;367.80358087
-5.98132456846,-1.36127113834;"{""type"": ""Point"", ""coordinates"": [-1.361271138340587, -5.981324568455565]}";44372;649;PLACE DE CLICHY;Place de Clichy;METRO;;A01535;METRO 2;METRO 2-114065;2;312.51483528;389.24290415
-5.98157327853,-1.36143424127;"{""type"": ""Point"", ""coordinates"": [-1.361434241266436, -5.981573278533991]}";44931;850;TERNES;Ternes;METRO;;A01535;METRO 2;METRO 2-102075;2;284.17324735;350.87487471
-5.98163602906,-1.36057894833;"{""type"": ""Point"", ""coordinates"": [-1.360578948325307, -5.981636029057129]}";44332;640;PHILIPPE AUGUSTE;Philippe Auguste;METRO;;A01535;METRO 2;METRO 2-102039;2;420.69520248;333.25166456
-5.98172738545,-1.3615405412;"{""type"": ""Point"", ""coordinates"": [-1.361540541203196, -5.981727385449544]}";44509;682;PORTE DAUPHINE;Pte Dauphine;METRO;METRO 2;A01535;METRO 2;METRO 2-102081;2;265.77252197;327.14752197
-5.98134506537,-1.36074485907;"{""type"": ""Point"", ""coordinates"": [-1.360744859074323, -5.981345065371081]}";43425;373;JAURÈS;Jaurès;METRO;;A01535;METRO 2;METRO 2-117039;2;396.67950442;381.29885217
-5.98132196315,-1.36122400295;"{""type"": ""Point"", ""coordinates"": [-1.361224002948898, -5.981321963149782]}";42337;76;BLANCHE;Blanche;METRO;;A01535;METRO 2;METRO 2-102063;2;320.09210205;389.24230957
-5.98153552318,-1.36143635868;"{""type"": ""Point"", ""coordinates"": [-1.36143635867841, -5.981535523177553]}";42771;218;COURCELLES;Courcelles;METRO;;A01535;METRO 2;METRO 2-102073;2;284.16803195;356.93761129
