Geo Point;origin_x;origin_y;arrival_x;arrival_y;Geo Shape;IDREFLIGA;IDREFLIGC;LIGNE;MODE_;FOURCHE
-5.98126487988,-1.36052734196;-1,36049;-5,98126;-1,36056;-5,98127;"{""type"": ""LineString"", ""coordinates"": [[-1.360491282613052, -5.981262867417181, 0.0], [-1.360563401313516, -5.981266892347148, 0.0]]}";A01538;C01375;5;METRO;0
-5.98125362548,-1.36032321737;-1,36028;-5,98125;-1,36037;-5,98126;"{""type"": ""LineString"", ""coordinates"": [[-1.360276894363486, -5.981251066260081, 0.0], [-1.360369540366785, -5.981256184701731, 0.0]]}";A01538;C01375;5;METRO;0
-5.98168613679,-1.36075351839;-1,36075;-5,98171;-1,36075;-5,98166;"{""type"": ""LineString"", ""coordinates"": [[-1.360752328472456, -5.9817077213088, 0.0], [-1.360754708303497, -5.981664552274566, 0.0]]}";A01538;C01375;5;METRO;0
-5.98156532213,-1.36076018173;-1,36076;-5,98160;-1,36076;-5,98153;"{""type"": ""LineString"", ""coordinates"": [[-1.360758348471149, -5.981598557882005, 0.0], [-1.360762014985844, -5.981532086377718, 0.0]]}";A01538;C01375;5;METRO;0
-5.98111777905,-1.36020612965;-1,36018;-5,98101;-1,36022;-5,98123;"{""type"": ""LineString"", ""coordinates"": [[-1.360175197135313, -5.981010486020873, 0.0], [-1.360210637590964, -5.981050108899393, 0.0], [-1.36021079148955, -5.98105028746829, 0.0], [-1.360210944399861, -5.981050477039743, 0.0], [-1.360211093093737, -5.981050674003492, 0.0], [-1.360211238963942, -5.981050880724331, 0.0], [-1.360211383212452, -5.981051096124916, 0.0], [-1.360211522948799, -5.981051317376322, 0.0], [-1.360211657709369, -5.981051545978015, 0.0], [-1.360211792050213, -5.981051782182125, 0.0], [-1.360211919747774, -5.981052021450152, 0.0], [-1.360212044747584, -5.981052268194543, 0.0], [-1.360212165656876, -5.981052520050506, 0.0], [-1.360212282580581, -5.98105277511748, 0.0], [-1.360212394295743, -5.981053034852835, 0.0], [-1.360212502004333, -5.981053298179329, 0.0], [-1.360212603491285, -5.981053563830463, 0.0], [-1.360212701055609, -5.981053831552229, 0.0], [-1.36021279203961, -5.981054101197531, 0.0], [-1.360212878003946, -5.981054372090169, 0.0], [-1.360212959265324, -5.981054645391531, 0.0], [-1.360213034156245, -5.981054916815207, 0.0], [-1.360213102445857, -5.981055190542534, 0.0], [-1.360213166326321, -5.981055461356893, 0.0], [-1.360213221010739, -5.981055733187438, 0.0], [-1.360213272425025, -5.981056002168042, 0.0], [-1.360213315253785, -5.981056268004553, 0.0], [-1.360213351691099, -5.981056532343506, 0.0], [-1.36021338112453, -5.981056792482027, 0.0], [-1.360213401634737, -5.981057048695185, 0.0], [-1.360213416533827, -5.981057303072691, 0.0], [-1.360213423795611, -5.98105755092702, 0.0], [-1.360213421922391, -5.981057791794014, 0.0], [-1.360213413720684, -5.981058030023093, 0.0], [-1.360209936848015, -5.98112111639885, 0.0], [-1.360205130465088, -5.981207090700397, 0.0], [-1.360205282368769, -5.981209264406411, 0.0], [-1.36020553673035, -5.981210423853525, 0.0], [-1.360205894404162, -5.981211588255407, 0.0], [-1.360206341163007, -5.981212718696549, 0.0], [-1.360206866114699, -5.981213784834165, 0.0], [-1.360208105142831, -5.981215574889943, 0.0], [-1.360221596862925, -5.98123065963031, 0.0]]}";A01538;C01375;5;METRO;0
-5.98206202711,-1.36076939097;-1,36077;-5,98208;-1,36077;-5,98205;"{""type"": ""LineString"", ""coordinates"": [[-1.360768544865039, -5.982077385027202, 0.0], [-1.36077023708224, -5.982046669195912, 0.0]]}";A01538;C01375;5;METRO;0
-5.9814965148,-1.36078074324;-1,36076;-5,98153;-1,36081;-5,98147;"{""type"": ""LineString"", ""coordinates"": [[-1.360762014985844, -5.981532086377718, 0.0], [-1.360763025303783, -5.981513788990097, 0.0], [-1.360763142628719, -5.981512815974631, 0.0], [-1.36076338784314, -5.981511789032657, 0.0], [-1.360763742858243, -5.981510739190588, 0.0], [-1.360764193486854, -5.981509695784283, 0.0], [-1.360764725648612, -5.981508693112294, 0.0], [-1.360765322561625, -5.981507759223058, 0.0], [-1.360765971368491, -5.98150692695757, 0.0], [-1.360766653663694, -5.981506226180931, 0.0], [-1.360778993574898, -5.981495164967792, 0.0], [-1.360810809204179, -5.981466638499842, 0.0]]}";A01538;C01375;5;METRO;0
-5.98138930052,-1.36091307828;-1,36089;-5,98143;-1,36095;-5,98136;"{""type"": ""LineString"", ""coordinates"": [[-1.360888240166076, -5.981428015630842, 0.0], [-1.360890102605306, -5.981394217886187, 0.0], [-1.360890111546819, -5.981394055955382, 0.0], [-1.360890125487001, -5.981393893157419, 0.0], [-1.360890138225205, -5.981393731436761, 0.0], [-1.3608901547601, -5.981393569926234, 0.0], [-1.360890173510041, -5.981393409682167, 0.0], [-1.360890193398989, -5.981393249501151, 0.0], [-1.360890214785624, -5.981393089784318, 0.0], [-1.36089023992697, -5.981392931037822, 0.0], [-1.360890264541721, -5.98139277493116, 0.0], [-1.360890291940092, -5.981392616690905, 0.0], [-1.360890323009217, -5.981392460941496, 0.0], [-1.360890354078343, -5.9813923051921, 0.0], [-1.360890387742183, -5.981392150730154, 0.0], [-1.36089042252404, -5.981391996711361, 0.0], [-1.36089046074391, -5.981391842501594, 0.0], [-1.360890500398498, -5.981391689896342, 0.0], [-1.360890540053085, -5.981391537291089, 0.0], [-1.360890583441395, -5.981391386036351, 0.0], [-1.36089062904475, -5.981391236048045, 0.0], [-1.360890675027776, -5.98139108608077, 0.0], [-1.36089072276222, -5.981390938879395, 0.0], [-1.360890773680943, -5.981390789185304, 0.0], [-1.360890824010103, -5.981390643271365, 0.0], [-1.360890878515622, -5.981390497588603, 0.0], [-1.360890933780479, -5.981390351947875, 0.0], [-1.360890989341047, -5.98139020784862, 0.0], [-1.360891048339628, -5.981390063558407, 0.0], [-1.360891108772927, -5.981389920872706, 0.0], [-1.360891171358303, -5.981389780593807, 0.0], [-1.360891234006648, -5.98138963917454, 0.0], [-1.360891299249709, -5.981389499042749, 0.0], [-1.360891366707814, -5.981389360177416, 0.0], [-1.360891434081964, -5.981389222832515, 0.0], [-1.360891505252803, -5.981389085697773, 0.0], [-1.360891576360673, -5.981388949703399, 0.0], [-1.360891648924253, -5.981388814933464, 0.0], [-1.360891726043862, -5.981388680415656, 0.0], [-1.360891802257207, -5.98138854851668, 0.0], [-1.360891879229887, -5.981388416659724, 0.0], [-1.360891958860254, -5.981388284949876, 0.0], [-1.360892039503691, -5.981388155583779, 0.0], [-1.360892122720854, -5.981388027885259, 0.0], [-1.360892207098013, -5.981387899869676, 0.0], [-1.360892291770884, -5.981387773395568, 0.0], [-1.360892379860775, -5.981387647110614, 0.0], [-1.36089246894275, -5.9813875235495, 0.0], [-1.360892557898787, -5.981387402269123, 0.0], [-1.360892649575477, -5.981387279995484, 0.0], [-1.360892742328204, -5.981387158925253, 0.0], [-1.360892835080934, -5.981387037855022, 0.0], [-1.360892931420458, -5.981386920796131, 0.0], [-1.360893027843942, -5.981386802216758, 0.0], [-1.360893126778182, -5.981386686445293, 0.0], [-1.360893226387803, -5.981386572236371, 0.0], [-1.360893327474121, -5.981386458871746, 0.0], [-1.36089342853945, -5.98138634588721, 0.0], [-1.360893533338502, -5.9813862342532, 0.0], [-1.360893639129635, -5.981386125343044, 0.0], [-1.360893743802751, -5.981386015989748, 0.0], [-1.360893850986624, -5.981385909444398, 0.0], [-1.360893960448511, -5.981385803025098, 0.0], [-1.36089407090248, -5.981385699329716, 0.0], [-1.360894181356448, -5.981385595634321, 0.0], [-1.360894294405132, -5.981385493226351, 0.0], [-1.36089440732788, -5.981385393099143, 0.0], [-1.360894522528643, -5.981385293097987, 0.0], [-1.36089463756149, -5.981385196137811, 0.0], [-1.36089475527301, -5.981385098944602, 0.0], [-1.360894872858593, -5.981385004032105, 0.0], [-1.360894993080871, -5.981384909646829, 0.0], [-1.360895112734574, -5.981384818661618, 0.0], [-1.36089523510893, -5.981384726683157, 0.0], [-1.360895358855036, -5.981384637449565, 0.0], [-1.360895482095536, -5.98138455047572, 0.0], [-1.360895606475044, -5.981384463564876, 0.0], [-1.360895732289269, -5.981384378258582, 0.0], [-1.360895860698211, -5.981384294239739, 0.0], [-1.360895987462539, -5.981384212417553, 0.0], [-1.360896116504883, -5.981384130721494, 0.0], [-1.360896245779968, -5.981384051707241, 0.0], [-1.360896377270101, -5.98138397395946, 0.0], [-1.360896510069014, -5.981383900096905, 0.0], [-1.360896642551228, -5.981383825072975, 0.0], [-1.360896777544199, -5.981383752856993, 0.0], [-1.360896911419152, -5.981383680197845, 0.0], [-1.360897047741895, -5.981383611486999, 0.0], [-1.360897183684967, -5.981383542755124, 0.0], [-1.360897322138798, -5.981383476831194, 0.0], [-1.36089746052966, -5.981383412047633, 0.0], [-1.360897599996561, -5.981383348467442, 0.0], [-1.360897739316537, -5.981383287548115, 0.0], [-1.360897881231227, -5.981383227916239, 0.0], [-1.360898023082949, -5.981383169424731, 0.0], [-1.360898167065759, -5.981383113720141, 0.0], [-1.360898309909562, -5.981383057952499, 0.0], [-1.360898454905441, -5.981383004591645, 0.0], [-1.360898600134065, -5.981382953912674, 0.0], [-1.36089874498302, -5.981382903212661, 0.0], [-1.360898891203724, -5.981382855257568, 0.0], [-1.360899038437498, -5.981382809646226, 0.0], [-1.360899187126981, -5.981382765259283, 0.0], [-1.360899335289868, -5.981382723512149, 0.0], [-1.360899486110438, -5.98138268191216, 0.0], [-1.360899635582107, -5.981382644050303, 0.0], [-1.360899786129814, -5.98138260739184, 0.0], [-1.360899938955536, -5.981382570859467, 0.0], [-1.360900090369387, -5.981382539205595, 0.0], [-1.360900243364883, -5.981382506495435, 0.0], [-1.360900398512457, -5.981382476192077, 0.0], [-1.36090055085542, -5.98138244840245, 0.0], [-1.36090070608881, -5.981382423441788, 0.0], [-1.36090086096352, -5.981382398079957, 0.0], [-1.360901016830311, -5.981382375442028, 0.0], [-1.360901173626214, -5.98138235666832, 0.0], [-1.360901330801786, -5.981382337915642, 0.0], [-1.36090148896944, -5.981382321886856, 0.0], [-1.360901647095113, -5.981382306618285, 0.0], [-1.360901806128909, -5.981382295594088, 0.0], [-1.36090196396073, -5.981382285647196, 0.0], [-1.360902124070565, -5.981382275826406, 0.0], [-1.360902284287205, -5.98138227096816, 0.0], [-1.360902444124176, -5.981382266088909, 0.0], [-1.360902604214879, -5.981382263511374, 0.0], [-1.36090276643667, -5.981382263720782, 0.0], [-1.360902927055827, -5.981382265366592, 0.0], [-1.360903091809364, -5.981382268003807, 0.0], [-1.360903252535326, -5.981382274612223, 0.0], [-1.360903415560291, -5.981382280966551, 0.0], [-1.360917733703767, -5.981383072323568, 0.0], [-1.360938944822899, -5.981384243682379, 0.0], [-1.360939193779005, -5.981384252505404, 0.0], [-1.36093944007372, -5.981384247455014, 0.0], [-1.360939684023743, -5.981384229692519, 0.0], [-1.360939925629073, -5.981384199217984, 0.0], [-1.360940162527738, -5.981384157425813, 0.0], [-1.360940396175446, -5.981384105540381, 0.0], [-1.360940625664074, -5.981384039317366, 0.0], [-1.360940850615811, -5.981383965598877, 0.0], [-1.360941070101544, -5.981383880520667, 0.0], [-1.360941284901603, -5.981383783744721, 0.0], [-1.360941495185758, -5.9813836790932, 0.0], [-1.360941698864904, -5.98138356301892, 0.0], [-1.360941895517391, -5.98138343626112, 0.0], [-1.360942087632985, -5.981383302007858, 0.0], [-1.360942273017631, -5.981383158612601, 0.0], [-1.360942449772985, -5.981383005970251, 0.0], [-1.3609426207265, -5.9813828480501, 0.0], [-1.36094278349336, -5.981382679763517, 0.0], [-1.360942936808619, -5.981382503328162, 0.0], [-1.360943082950291, -5.981382318870137, 0.0], [-1.360943220632442, -5.981382128987232, 0.0], [-1.360943348779034, -5.981381932476012, 0.0], [-1.360943468529072, -5.981381729399581, 0.0], [-1.360943577625533, -5.981381519251656, 0.0], [-1.360943678262474, -5.981381303678863, 0.0], [-1.360943765124524, -5.981381082387, 0.0], [-1.360943843927712, -5.98138085531112, 0.0], [-1.360943911529734, -5.981380624183736, 0.0], [-1.360943968394221, -5.98138038750538, 0.0], [-1.36094401133689, -5.981380147768743, 0.0], [-1.360944045081688, -5.981379902185101, 0.0], [-1.360944064841699, -5.981379654683534, 0.0], [-1.360945209091732, -5.981358911886499, 0.0]]}";A01538;C01375;5;METRO;0
-5.98124598209,-1.36024685185;-1,36022;-5,98123;-1,36028;-5,98125;"{""type"": ""LineString"", ""coordinates"": [[-1.360221596862925, -5.98123065963031, 0.0], [-1.360234682231366, -5.981245289127479, 0.0], [-1.360236322841885, -5.98124671707497, 0.0], [-1.360237320714263, -5.981247356802846, 0.0], [-1.360238395153946, -5.98124792718066, 0.0], [-1.360239512872075, -5.981248410352372, 0.0], [-1.360240635876845, -5.981248790870627, 0.0], [-1.360242775814992, -5.981249183056975, 0.0], [-1.360276894363486, -5.981251066260081, 0.0]]}";A01538;C01375;5;METRO;0
-5.98192115033,-1.36056368613;-1,36056;-5,98191;-1,36057;-5,98193;"{""type"": ""LineString"", ""coordinates"": [[-1.360564169972114, -5.981907298581585, 0.0], [-1.360563078257409, -5.981927091688426, 0.0], [-1.360563091475764, -5.981928142078238, 0.0], [-1.360563231668531, -5.9819292654565, 0.0], [-1.360563484482892, -5.981930425188718, 0.0], [-1.360563842232125, -5.981931588059609, 0.0], [-1.36056428891882, -5.981932719631298, 0.0], [-1.360564815062865, -5.98193378468287, 0.0], [-1.360565336105917, -5.981934631742403, 0.0]]}";A01539;C01376;6;METRO;0
-5.98201387046,-1.36063607749;-1,36062;-5,98200;-1,36065;-5,98203;"{""type"": ""LineString"", ""coordinates"": [[-1.36062053901684, -5.981996496390339, 0.0], [-1.36065161595657, -5.982031244534019, 0.0]]}";A01539;C01376;6;METRO;0
-5.98209211208,-1.36070605348;-1,36069;-5,98208;-1,36072;-5,98211;"{""type"": ""LineString"", ""coordinates"": [[-1.36069112081976, -5.98207541609405, 0.0], [-1.360720986148911, -5.982108808072763, 0.0]]}";A01539;C01376;6;METRO;0
-5.98211879044,-1.36074532385;-1,36072;-5,98211;-1,36077;-5,98212;"{""type"": ""LineString"", ""coordinates"": [[-1.360720986148911, -5.982108808072763, 0.0], [-1.360727091993983, -5.98211563496572, 0.0], [-1.360727843963011, -5.982116368983951, 0.0], [-1.360728735172241, -5.982117064192901, 0.0], [-1.360729732945693, -5.982117705439364, 0.0], [-1.36073080713725, -5.982118273134865, 0.0], [-1.360731922499105, -5.982118757321734, 0.0], [-1.360733047007803, -5.982119137926258, 0.0], [-1.360734146764424, -5.982119401252624, 0.0], [-1.360735186603248, -5.982119528959668, 0.0], [-1.360772814392954, -5.982121606601379, 0.0]]}";A01539;C01376;6;METRO;0
-5.98212743558,-1.3608783804;-1,36085;-5,98213;-1,36090;-5,98213;"{""type"": ""LineString"", ""coordinates"": [[-1.360852481384193, -5.982126004579063, 0.0], [-1.36090427942342, -5.982128866588394, 0.0]]}";A01539;C01376;6;METRO;0
-5.98213670784,-1.36104621876;-1,36100;-5,98213;-1,36109;-5,98214;"{""type"": ""LineString"", ""coordinates"": [[-1.360998927472333, -5.982134096575162, 0.0], [-1.361027194596882, -5.982135656221993, 0.0], [-1.361093509952549, -5.982139320758805, 0.0]]}";A01539;C01376;6;METRO;0
-5.98214036243,-1.36111236348;-1,36109;-5,98214;-1,36113;-5,98214;"{""type"": ""LineString"", ""coordinates"": [[-1.361093509952549, -5.982139320758805, 0.0], [-1.361131217010511, -5.982141404103404, 0.0]]}";A01539;C01376;6;METRO;0
-5.98203866261,-1.36127097226;-1,36126;-5,98205;-1,36128;-5,98203;"{""type"": ""LineString"", ""coordinates"": [[-1.361258566322043, -5.982049781774838, 0.0], [-1.361283378206755, -5.982027543454885, 0.0]]}";A01539;C01376;6;METRO;0
-5.9819367071,-1.36138406702;-1,36135;-5,98197;-1,36142;-5,98190;"{""type"": ""LineString"", ""coordinates"": [[-1.361345887311274, -5.981971508650783, 0.0], [-1.361410700689869, -5.981913408669231, 0.0], [-1.361411727204807, -5.981912357116775, 0.0], [-1.361412222101992, -5.98191175349663, 0.0], [-1.361412699523651, -5.981911107731055, 0.0], [-1.361413159259864, -5.981910423621237, 0.0], [-1.361413595659434, -5.981909706954738, 0.0], [-1.361414008386489, -5.98190896381348, 0.0], [-1.361414392528172, -5.981908200407204, 0.0], [-1.361414746145979, -5.981907424254167, 0.0], [-1.361415067974959, -5.981906637572058, 0.0], [-1.361415353355967, -5.981905848872332, 0.0], [-1.36141560058141, -5.98190506149195, 0.0], [-1.361415806932459, -5.981904283287265, 0.0], [-1.361415967517246, -5.981903520087954, 0.0], [-1.361416146816475, -5.981902059422707, 0.0], [-1.361416346107803, -5.98189843000904, 0.0]]}";A01539;C01376;6;METRO;0
-5.98182506937,-1.36142038988;-1,36142;-5,98186;-1,36142;-5,98179;"{""type"": ""LineString"", ""coordinates"": [[-1.361418349974132, -5.981862075463588, 0.0], [-1.361418410724649, -5.981860975406349, 0.0], [-1.361422429672635, -5.981788063274494, 0.0]]}";A01539;C01376;6;METRO;0
-5.98194634908,-1.36057569021;-1,36057;-5,98193;-1,36059;-5,98196;"{""type"": ""LineString"", ""coordinates"": [[-1.360565336105917, -5.981934631742403, 0.0], [-1.360565407429462, -5.981934747022943, 0.0], [-1.36056605179361, -5.981935574599518, 0.0], [-1.360586115811839, -5.981958008390191, 0.0]]}";A01539;C01376;6;METRO;0
-5.98212995659,-1.36092399324;-1,36090;-5,98213;-1,36094;-5,98213;"{""type"": ""LineString"", ""coordinates"": [[-1.36090427942342, -5.982128866588394, 0.0], [-1.36094370705136, -5.982131046600532, 0.0]]}";A01539;C01376;6;METRO;0
-5.98201163787,-1.36130112128;-1,36128;-5,98203;-1,36132;-5,98200;"{""type"": ""LineString"", ""coordinates"": [[-1.361283378206755, -5.982027543454885, 0.0], [-1.361318864353871, -5.981995732281772, 0.0]]}";A01539;C01376;6;METRO;0
-5.9816747751,-1.36142867363;-1,36143;-5,98171;-1,36143;-5,98164;"{""type"": ""LineString"", ""coordinates"": [[-1.36142650114449, -5.981714179422752, 0.0], [-1.361430846115035, -5.981635370770424, 0.0]]}";A01539;C01376;6;METRO;0
-5.98175112215,-1.36142446613;-1,36142;-5,98179;-1,36143;-5,98171;"{""type"": ""LineString"", ""coordinates"": [[-1.361422429588667, -5.981788064794952, 0.0], [-1.361426502663159, -5.981714179506821, 0.0]]}";A01539;C01376;6;METRO;0
-5.9818675191,-1.36056636141;-1,36057;-5,98185;-1,36057;-5,98188;"{""type"": ""LineString"", ""coordinates"": [[-1.360567183241568, -5.981852613902805, 0.0], [-1.36056553957333, -5.981882424302986, 0.0]]}";A01539;C01376;6;METRO;0
-5.98213257159,-1.36097131726;-1,36094;-5,98213;-1,36100;-5,98213;"{""type"": ""LineString"", ""coordinates"": [[-1.36094370705136, -5.982131046600532, 0.0], [-1.360998927472333, -5.982134096575162, 0.0]]}";A01539;C01376;6;METRO;0
-5.98212600437,-1.36117010434;-1,36113;-5,98214;-1,36120;-5,98210;"{""type"": ""LineString"", ""coordinates"": [[-1.361131217010511, -5.982141404103404, 0.0], [-1.361148106951421, -5.982142336330711, 0.0], [-1.361149574162621, -5.982142317649761, 0.0], [-1.361150351031714, -5.98214224207421, 0.0], [-1.361151144742003, -5.982142123583981, 0.0], [-1.361151952488899, -5.982141964692833, 0.0], [-1.361152766932816, -5.982141767282126, 0.0], [-1.361153583370839, -5.982141533760509, 0.0], [-1.361154394442393, -5.982141266389496, 0.0], [-1.361155194643246, -5.982140968295862, 0.0], [-1.361155977498101, -5.982140639502498, 0.0], [-1.361156735858121, -5.98214028533285, 0.0], [-1.36115746567293, -5.982139903275067, 0.0], [-1.361158160511046, -5.982139499454822, 0.0], [-1.361158814297819, -5.982139073535867, 0.0], [-1.36115997128015, -5.982138169515538, 0.0], [-1.36120433755864, -5.982098397733333, 0.0]]}";A01539;C01376;6;METRO;0
